Uuid,SourceFileName,SourceFilePath,SourceFileMd5,SourceFileSize,CarFileName,CarFilePath,CarFileMd5,CarFileUrl,CarFileSize,PayloadCid,PieceCid,SourceId,Deals/0/DealCid,Deals/0/MinerFid,Deals/0/StartEpoch,Deals/0/Cost,Deals/1/DealCid,Deals/1/MinerFid,Deals/1/StartEpoch,Deals/1/Cost,Deals/2/DealCid,Deals/2/MinerFid,Deals/2/StartEpoch,Deals/2/Cost,Deals/3/DealCid,Deals/3/MinerFid,Deals/3/StartEpoch,Deals/3/Cost,Deals/4/DealCid,Deals/4/MinerFid,Deals/4/StartEpoch,Deals/4/Cost,Deals/5/DealCid,Deals/5/MinerFid,Deals/5/StartEpoch,Deals/5/Cost,Deals/6/DealCid,Deals/6/MinerFid,Deals/6/StartEpoch,Deals/6/Cost,Deals/7/DealCid,Deals/7/MinerFid,Deals/7/StartEpoch,Deals/7/Cost,Deals/8/DealCid,Deals/8/MinerFid,Deals/8/StartEpoch,Deals/8/Cost,Deals/9/DealCid,Deals/9/MinerFid,Deals/9/StartEpoch,Deals/9/Cost,Deals/10/DealCid,Deals/10/MinerFid,Deals/10/StartEpoch,Deals/10/Cost,Deals/11/DealCid,Deals/11/MinerFid,Deals/11/StartEpoch,Deals/11/Cost,Deals/12/DealCid,Deals/12/MinerFid,Deals/12/StartEpoch,Deals/12/Cost,Deals/13/DealCid,Deals/13/MinerFid,Deals/13/StartEpoch,Deals/13/Cost,Deals/14/DealCid,Deals/14/MinerFid,Deals/14/StartEpoch,Deals/14/Cost,Deals/15/DealCid,Deals/15/MinerFid,Deals/15/StartEpoch,Deals/15/Cost,Deals/16/DealCid,Deals/16/MinerFid,Deals/16/StartEpoch,Deals/16/Cost,Deals/17/DealCid,Deals/17/MinerFid,Deals/17/StartEpoch,Deals/17/Cost,Deals/18/DealCid,Deals/18/MinerFid,Deals/18/StartEpoch,Deals/18/Cost,Deals/19/DealCid,Deals/19/MinerFid,Deals/19/StartEpoch,Deals/19/Cost,Deals/20/DealCid,Deals/20/MinerFid,Deals/20/StartEpoch,Deals/20/Cost,Deals/21/DealCid,Deals/21/MinerFid,Deals/21/StartEpoch,Deals/21/Cost,Deals/22/DealCid,Deals/22/MinerFid,Deals/22/StartEpoch,Deals/22/Cost,Deals/23/DealCid,Deals/23/MinerFid,Deals/23/StartEpoch,Deals/23/Cost
0cfa000a-8c5a-47b1-94fa-4acc1e4ec5aa,fil-test010,fil-test010,,17180886010,Qmf8W6X4D2RVFspjY8MhR9S74hCAnaGoqd3hyt5DsoaUqv.car,Qmf8W6X4D2RVFspjY8MhR9S74hCAnaGoqd3hyt5DsoaUqv.car,,http://download2.storefrontiers.cn/ipfs/QmRCtmFobW7Pqt7T3PpBpuyhPyB7uiHBjQpWSP6j5weHM3,34091302912,Qmf8W6X4D2RVFspjY8MhR9S74hCAnaGoqd3hyt5DsoaUqv,baga6ea4seaqef4fcdggjszb2saaustprcby5ljwcmoteighfitf5hnfqzvy2uiq,2,,f01222595,2884952,,bafyreifypfztn2esn6lzmw4sv5zrmcdbch2eclwhf22syrznauljd5xqiu,f01222595,2884952,,,f01225882,2884952,,bafyreiaxfmjozqpoq7dax3izn5yqxl5s7qns6oqhrvhfsfjkkq22b6mgia,f01225882,2884952,,,f01337533,2884952,,bafyreifovjtqnium34k47bpygrh3dnvyio5ygeu6ttadjhzhfz4dlkzdxy,f01337533,2884952,,,f0143858,2884952,,bafyreibocwtcmqdvkrsfpgymxv7bitf72hlzdsn2pl5a6bqohj4eyftce4,f0143858,2884952,,,f0187709,2884952,,bafyreicttfbhce7iunbydshrpljq4bzoo2f632iotfely3pfdumsaaalga,f0187709,2884952,,,f01888808,2884952,,bafyreibrykrhlrtimffxdc7mkvedztd4zrbixkk2hyvtd7lapfmmy36ime,f01888808,2884952,,,f02032191,2884952,,bafyreiez2blj35jqws6uubgjjkyijazgzjvhmzavsgt4yvmri7ziwolupi,f02032191,2884952,,,f02301,2884952,,bafyreiahjjhn7flyfm3d2fjybrfyhnmmjxnetnaiylaxvcrfp3zi74nqde,f02301,2884952,,,f0240185,2884952,,bafyreiafsq6rvlwnvldlicj7sqnx3ptfi7db5lqrqudx2iltejgkixov4i,f0240185,2884952,,,f03223,2884952,,bafyreiakchphvfesekkqf6ofotcpcny4ukg3n2a2n7sgixjoqdemtg6gqm,f03223,2884952,,,f0717969,2884952,,bafyreibahd7myls6uencyqavc3gwlfre3j5knujxy22uooizpml7dmhjku,f0717969,2884952,,,f08399,2884952,,bafyreidcfgx6bwxcie4hpjigdqktyltedmuq7phn2ixetjr6tc5ye2t54u,f08399,2884952,
84b6c331-5961-4ee9-8a53-385004986089,fil-test010,fil-test010,,17180886010,QmaA5SFpuQMHoSNuhY9ugQGt9nPZCp69Gj1MnyHDfWFWFm.car,QmaA5SFpuQMHoSNuhY9ugQGt9nPZCp69Gj1MnyHDfWFWFm.car,,http://download2.storefrontiers.cn/ipfs/QmZUdB5pes1nsNuuggLT6neHptMaB7XJvFZpx6ehNLBcRd,34091302912,QmaA5SFpuQMHoSNuhY9ugQGt9nPZCp69Gj1MnyHDfWFWFm,baga6ea4seaqakzkrcovr4xiekd57rzwwhbwl6e2znzlkymbvo5anmyrjvisbeai,2,,f01222595,2884952,,bafyreihx6dxrdhvg657lymciidxus2jvwu5yrsulemyr2itppffzgwk43i,f01222595,2884952,,,f01337533,2884952,,bafyreigsbyu26utib7pk4u4ovhtvdwhkhbi4fd7r6laniw6kunj67wjgdu,f01337533,2884952,,,f0143858,2884952,,bafyreib3mj4s4xrayo4mlz3jbclmh4gpwqksn7qmby42p3wfwxtk557puq,f0143858,2884952,,,f0187709,2884952,,bafyreifiq4b6zsturrlhlw45mhjear4y362fzgticnfgd2n3ukxdm6vj2e,f0187709,2884952,,,f01888808,2884952,,bafyreicbmgzalkeoem6gmwpgxzb26il7wy4u6swv52zjwusgy3llgtgpnu,f01888808,2884952,,,f02032191,2884952,,bafyreibhfmxjuzcvzul6mhlgfj4cuq67cys5n5uusfqzk7oapvwnkbtkv4,f02032191,2884952,,,f02301,2884952,,bafyreidxvwhkliygsrwx7erclv2xl4aqjh5l56pqzxoe6j4doazwyg3kha,f02301,2884952,,,f0240185,2884952,,bafyreichahxy6ojhla4nfmikkoeqsaaoheyp2uojyn57n7wum2oztu5ukm,f0240185,2884952,,,f03223,2884952,,bafyreiehaof42h3ammqx65ducx6ci3bp3obyhkfjry6xnkxv6e6rmo2xmq,f03223,2884952,,,f0717969,2884952,,bafyreicyew53nzgydhxqrr4i6wylvlt2jceynjctafnyiqd2k2p6gft4pm,f0717969,2884952,,,f08399,2884952,,bafyreiaw5puqqrhxbpp32bxukvdie6lpc2pz6odybdqbdhqlwm27dfsdqe,f08399,2884952,,,,,,,,,
ca9c2716-7e3d-4001-bfc7-7b443fa22daa,fil-test010,fil-test010,,17180886010,QmVUjhKrnzHqD8fWCt6y6zrhhQju7d44TYnUAbxhqw8FkS.car,QmVUjhKrnzHqD8fWCt6y6zrhhQju7d44TYnUAbxhqw8FkS.car,,http://download2.storefrontiers.cn/ipfs/QmQhhWzGDpss1RhkMRv9PMfBUC17dy2jv728XMLHmBsYLA,34091302912,QmVUjhKrnzHqD8fWCt6y6zrhhQju7d44TYnUAbxhqw8FkS,baga6ea4seaqbd2yy2qnj65al265yt25isg55lnjg4dzbvjeps6rkjhm2qbweiai,2,,f01222595,2884952,,bafyreicsxmvnzfr3hycgxy5fvmecudzqkex5iiqwrkusji4szzmjtx3qcu,f01222595,2884952,,,f01225882,2884952,,bafyreidgedee6btmkqku3cm2zdff442l3twegkpon2fltpylfi2ayotvgu,f01225882,2884952,,,f01337533,2884952,,bafyreihpvruo5x2ly5r7iujp5ft6g5jdk42xz46ojeyndououzpi72laxe,f01337533,2884952,,,f0143858,2884952,,bafyreicwkesxzv72kupp4cblgb2man3tqeug3fydcyw7jrmlau3vefnibq,f0143858,2884952,,,f0187709,2884952,,bafyreigqnj3xk5rcpveesqrcksptsxwn4onpo6req3ooruaz2tgnzpzecm,f0187709,2884952,,,f01888808,2884952,,bafyreiaahudtmalbvctbpmjeb42e7mitb2harlavxzy5v3isv3dpitsyq4,f01888808,2884952,,,f02032191,2884952,,bafyreie7ki6pexpownsefo67sctx672e6bvcng677lintklulwc2wsl35y,f02032191,2884952,,,f02301,2884952,,bafyreihwqijy3y7rtprmpx2in4fvmgvr6smvwf76jw5ql3n5jgfe2obfe4,f02301,2884952,,,f0240185,2884952,,bafyreiemjrq4ftixl5o46otcpkladfen3yx4y6lgsnuzod4b2ggabd7nnm,f0240185,2884952,,,f03223,2884952,,bafyreihqokxd5jbjxa5cbrql6ipdnmdfy24j7eiqnlw3ktyimfyhps7qfy,f03223,2884952,,,f0717969,2884952,,bafyreiebgusgohu4rvv4xtzmmet4hkcbw6htqurglf45kcr5pb7pmnxyp4,f0717969,2884952,,,f08399,2884952,,bafyreien6bhrrxdefgprabxpz3huezzryxjmmlkwmdl5i2uvqgi4sirwsm,f08399,2884952,
a8e84311-52c8-40f3-9866-cc3707b9a204,fil-test010,fil-test010,,17180886010,QmbKLJ12mehjwK2rdqcCJaKVhfphtTzmL1i5Rvbxedyj7o.car,QmbKLJ12mehjwK2rdqcCJaKVhfphtTzmL1i5Rvbxedyj7o.car,,http://download2.storefrontiers.cn/ipfs/QmT41KkfLx6txgTQp2gzrrs2CxxH38qUvkD443PrLrtWzB,34091302912,QmbKLJ12mehjwK2rdqcCJaKVhfphtTzmL1i5Rvbxedyj7o,baga6ea4seaqdz2zj36gxafc4ijjkumod6bzouzrrytltu7stzampjyeuy3blika,2,,f01222595,2884952,,bafyreifc6a3rm6aohp3vzlvxpvhglhcyux4yvu6vjkow4bl6alda53bafy,f01222595,2884952,,,f01225882,2884952,,bafyreiekbumfmnsy4s42ebd22jnzzlipqhru7qalsfcq3k2zme3cglyhpq,f01225882,2884952,,,f01337533,2884952,,bafyreiel6bpcdhlgvlawljfjar5uvtajhsjeeqnn7lzsqdyaqg2ygc2gsq,f01337533,2884952,,,f0187709,2884952,,bafyreih4kdblvftgod7kd6htnx6oy57p6vb42wrol45kdg57n7372b6q7u,f0187709,2884952,,,f01888808,2884952,,bafyreiaf2xvcune4kjf33l7mke57mwpgtwpwby2nrcrywhbfn4cd7wvqj4,f01888808,2884952,,,f02032191,2884952,,bafyreidrqhn2jzc6mhyawkuxzy25hpgg5zgykqgplwwclfi7tfjjx4myr4,f02032191,2884952,,,f02301,2884952,,bafyreifhn25kdub7rrg3q37ggloz5y72q7kibk4t2q2quwb2ntfhnlnwii,f02301,2884952,,,f0240185,2884952,,bafyreifoj7o7r3al5hcuxxoj647vfqqdusqhlzzvf7afdsoeii5fsn3b3q,f0240185,2884952,,,f03223,2884952,,bafyreihvl23aerbsonzujuofan7noasfb4limqsudrxcgqotjccwwnli6q,f03223,2884952,,,f0717969,2884952,,bafyreicne3z7x3z2gkstuzwvpd3iqsyvlawaqclpevy2yoc74wdco7wc4y,f0717969,2884952,,,f08399,2884952,,bafyreicn7ugf74pwbtiuv5budr72dtttaoph2mk3bi6kmxthhnpqocxttq,f08399,2884952,,,,,,,,,
bcc7bbc8-55f7-4886-b67b-1d644ec7b577,fil-test010,fil-test010,,17180886010,QmRmQL2ZdnXYajqteG5acmd2KgsjFMy9y5YEZoy89L1jqp.car,QmRmQL2ZdnXYajqteG5acmd2KgsjFMy9y5YEZoy89L1jqp.car,,http://download2.storefrontiers.cn/ipfs/QmSQ42S3jb8xxMMZi2cSAZeu8wQycrVuRM41WTTnqi4Hhm,34091302912,QmRmQL2ZdnXYajqteG5acmd2KgsjFMy9y5YEZoy89L1jqp,baga6ea4seaqgtwcwdbuguheflxz7l4shhsyxjpv2kmfgsnknfhugeyjh4gqq6aa,2,,f01222595,2884952,,bafyreidhkscdbqlngevr7foir2jcksj2vj6aiucvxgazntqypoqnasm76m,f01222595,2884952,,,f01225882,2884952,,bafyreialwfxskkgwcm4l73dfistikrkuvi5by2kvflcmhlbariwafvvbd4,f01225882,2884952,,,f01337533,2884952,,bafyreigcasqnk3l7kodjse2r3ocxtcax26xjv3wgwldmkan4jlu6qsm4sm,f01337533,2884952,,,f0143858,2884952,,bafyreigih7enbszdu2geazoa7gyjykdse3nwobfrkhfx2oizxshd5rnvqa,f0143858,2884952,,,f0187709,2884952,,bafyreid7bukmjbfvjc5fnunlfaralb3ed44dqrrmbttboss3fqbk7m2cyi,f0187709,2884952,,,f02032191,2884952,,bafyreifazo5yso72lthxhxj7jlcqj3k6vdgwancz6ct7tel6jyyk7g5yfu,f02032191,2884952,,,f02301,2884952,,bafyreibc2r7kdb7agguc75squfa6z3rayzx3sfrdozdnzx7at6uzlxdhti,f02301,2884952,,,f0240185,2884952,,bafyreigs4likcrhzeqlry2l7t6yuwm2knau5okvcswzsgeegmvi3vfrxrm,f0240185,2884952,,,f03223,2884952,,bafyreibw6dvscugzfjb3srg5jgsgoverpl6n6pm2bw6yfb2i5eugintcg4,f03223,2884952,,,f0717969,2884952,,bafyreic5nu57bomkfup4npflyyhg4u2fidvjvxgsugcbaqek4jifdxlipq,f0717969,2884952,,,f08399,2884952,,bafyreihybh4jlxch3rxyw7zrj3tzfz7jlmolpgwjzpodkahhed3eiqrvpu,f08399,2884952,,,,,,,,,
cff5d774-ad9f-4580-866c-8032ce8fc12d,fil-test010,fil-test010,,17180886010,QmX6aMuNzhFMGtmWacMtWuPV8cgzVbPhKkAYqrLFSxLiZ5.car,QmX6aMuNzhFMGtmWacMtWuPV8cgzVbPhKkAYqrLFSxLiZ5.car,,http://download2.storefrontiers.cn/ipfs/QmXAr4oLqPCCkhf256X4gmG5Aw3gKE4GyrRctnmf3StA9r,34091302912,QmX6aMuNzhFMGtmWacMtWuPV8cgzVbPhKkAYqrLFSxLiZ5,baga6ea4seaqhoid2hoxirxifok6dhjd6p52gzo3znzixxoi7ctx2aopseev26ki,2,,f01222595,2884952,,bafyreigubgpiptcy2x6lmrrsmaz2y2alhh6wupter7qeel6hkxkx4c3qlu,f01222595,2884952,,,f01225882,2884952,,bafyreidvnfv4oqcx6e6234fxmwzvn7lf6o5ugnlc27avohvyuf5efqqypm,f01225882,2884952,,,f01337533,2884952,,bafyreicqy74mratxnomnrohfxnyxt26kfqyeputtxpx7psk4ekcrzakyf4,f01337533,2884952,,,f0143858,2884952,,bafyreigwuovom6ciadndaeusyy2byg3ci7fa4m2q6m4jsbvjzr5lguiwse,f0143858,2884952,,,f0187709,2884952,,bafyreifndotusslgl6wdhzv5j6s75nv4nmret3h3ghfwsbbgr5yh25ykam,f0187709,2884952,,,f01888808,2884952,,bafyreibfu72ov4ukpo4p75xzho7gzemfnc2rynvr24s6nyor76u5k2yk4i,f01888808,2884952,,,f02032191,2884952,,bafyreia4ghs6nq2p4jgnyyzepxcngmd4ovmktnqoesqncbaxyqw6imwjha,f02032191,2884952,,,f02301,2884952,,bafyreif3to3uy6n4vmonaky5e3ufzyq5bhyziohwpdvnrmvi63uxxd32yu,f02301,2884952,,,f0240185,2884952,,bafyreibypmbjkwfwtdvrcdbxw2xhwkbdk372wfoyor637eh576cae5wgki,f0240185,2884952,,,f03223,2884952,,bafyreicb4zl3jpram3celcvlum7l5ubcltuyhracx6633vodgn5ovq23va,f03223,2884952,,,f0717969,2884952,,bafyreiflgegmkazmfstazvnpppvrver4kkspon765wvz7tgdjep6dr5vs4,f0717969,2884952,,,f08399,2884952,,bafyreidv2ulxzloyuucn62xfp75xsyyekc7lrryz4zln3ahzkc6s7q7fw4,f08399,2884952,
ee62c8b2-29f6-4114-8374-662de0c3cc8f,fil-test010,fil-test010,,17180886010,QmXFLmJJ23HMF9f7bBHQD75grQ98mr6RrVLpfzmmTdUner.car,QmXFLmJJ23HMF9f7bBHQD75grQ98mr6RrVLpfzmmTdUner.car,,http://download2.storefrontiers.cn/ipfs/QmWnx3BY4dh6UiJKLRLdkQkHZaf5Yi7pSNm4H2eQ47nwtA,34091302912,QmXFLmJJ23HMF9f7bBHQD75grQ98mr6RrVLpfzmmTdUner,baga6ea4seaqlz25hlt3seb4t4qqaih65qbs76pdpx7tgfw5oec2bawd4u2gqapa,2,,f01222595,2884952,,bafyreie47in5p2wv3q3w4dpk4ca7jriypb7zeekezm6xhl3bk4tx6qchfq,f01222595,2884952,,,f01225882,2884952,,bafyreig6ka4c6lpkw5bspkvb274yw3fn7jmjci7tscc6nhnrjv7i47wrjm,f01225882,2884952,,,f0143858,2884952,,bafyreig2mpznwektzyagsku3gnmwrf4h3qqhjas5imm4ofgiaev22i3xtq,f0143858,2884952,,,f0187709,2884952,,bafyreianfhm5epdwnod53ter3dty4bqjwrznwng3kflzl4eecgnezf4gzy,f0187709,2884952,,,f01888808,2884952,,bafyreidz4ixsicnv5sqwibtwck34wvlmgp7mgiy4lr2cyocetyyeelyfna,f01888808,2884952,,,f02032191,2884952,,bafyreibg73lwacpfqhp7ji4kj2rhd3nggm5sva6fi24j2sikat465ij2sa,f02032191,2884952,,,f02301,2884952,,bafyreifjzgcqcytvfyku4av4q4qqmha5andm364l7ygwrpocvdio3e4e5i,f02301,2884952,,,f03223,2884952,,bafyreifajbhymbb2slz63kqpqep4du6idby2petqtbvxyprzwvv6p7uxvm,f03223,2884952,,,f0717969,2884952,,bafyreiawan2gaucmaf7dklpcszi2dr6ookwoqhuu4gszqkyopi23lpa7a4,f0717969,2884952,,,f08399,2884952,,bafyreidt7bhoia5c6uwugswzmaylv6h4lyb7zec3dal4mryfilunskylza,f08399,2884952,,,,,,,,,,,,,,,,,
984f333f-dc81-4ac3-9bca-e0512efc4324,fil-test010,fil-test010,,17180886010,QmTxoSXaafq2hmgbHVdxUHPwSM1bRkPL8DxWXim6WEz3xR.car,QmTxoSXaafq2hmgbHVdxUHPwSM1bRkPL8DxWXim6WEz3xR.car,,http://download2.storefrontiers.cn/ipfs/QmYdgSbAS7iWVBcDRKSD4DH4c4v7Km35exANmTC2vZR1Fm,34091302912,QmTxoSXaafq2hmgbHVdxUHPwSM1bRkPL8DxWXim6WEz3xR,baga6ea4seaqfb7sebsfy4x7kblisyzutwal3jshpzvxtkqfxevm2p2zcpnyumfq,2,,f01222595,2884952,,bafyreifcr4c5lgzfn4mtfyvs4glc55lfcbd4h63xyqgutp3xtjqv2p7toq,f01222595,2884952,,,f01225882,2884952,,bafyreieh6tdrerak2hnt25a3vxgkx6voigzcttippp7rk5pt6xbcs2zlny,f01225882,2884952,,,f01337533,2884952,,bafyreih4rffpzrktslo4sx2ujkvaq4qxkjicaaqilo2trpklhcv22iw3oa,f01337533,2884952,,,f0143858,2884952,,bafyreibyw4dfm4rqursa4zhmpbndcujkdgivja2anr5v66fuue22ewdjoe,f0143858,2884952,,,f0187709,2884952,,bafyreidiqdjzkejyvxm26ctkbjcc7gyvx757rcvolaztbxk7l477usw4ze,f0187709,2884952,,,f01888808,2884952,,bafyreigxh2iayhplyiwwjlmjso7ohv5nve42oysgdx3shbpef56lci4ssm,f01888808,2884952,,,f02032191,2884952,,bafyreifuapa4ie2lyvn26sxj4px4d6dxglvmtvk33ynegetv3ugspckkle,f02032191,2884952,,,f02301,2884952,,bafyreicu53ane2iboe6gnjsmqpcj7tnrgptngivnbqrpbb7xh6htyz64vm,f02301,2884952,,,f0240185,2884952,,bafyreifr4qfu3uroqt4kqwe3thexawfibvcvnx45hrz6h2clpwr6rfx42e,f0240185,2884952,,,f03223,2884952,,bafyreicabkml26wcwt6ribk7e7yezwjjlcu6jws2xghfo7fldi3gwubrq4,f03223,2884952,,,f0717969,2884952,,bafyreib7vizjkyhno2ia5pqznle4wl2byl73v5ngsyynm2wwfxkj2h3foa,f0717969,2884952,,,f08399,2884952,,bafyreihcpinaqxz2ak2fx2psz6pre3z3wegikbacb3pbxzujxec2yepbu4,f08399,2884952,
e292ef03-aa11-4e25-a04c-ee2366f8ed12,fil-test010,fil-test010,,17180886010,QmagxMau9ULeGqjChVpcV4nsPUSBcG3sVXYgcZqYBdKA2v.car,QmagxMau9ULeGqjChVpcV4nsPUSBcG3sVXYgcZqYBdKA2v.car,,http://download2.storefrontiers.cn/ipfs/QmdJxGvi9gowU6vSE8KLLKrhYy9h5k9nHVjR93MoLeJ7rL,34091302912,QmagxMau9ULeGqjChVpcV4nsPUSBcG3sVXYgcZqYBdKA2v,baga6ea4seaqdsiwzdsplqukznemgjw5lujc6lm5nfyxbmg2pcr3abni2m3vcuja,2,,f01222595,2884952,,bafyreieldr2cpw3v5dam6746fyhiyv5cnfoo235h6hyfeyymlbijrzzzma,f01222595,2884952,,,f01225882,2884952,,bafyreibievqf2py6pooydv44hofefjkycqzmaypurjyyw2mmnp4afcquxe,f01225882,2884952,,,f01337533,2884952,,bafyreibwxdav2xkr7jra2jtpmhmq53m4eiekjuxigwmzz4hop4zcmtuok4,f01337533,2884952,,,f0143858,2884952,,bafyreibwqii3bvuccbgnswld6bxvjfhvxi3xskereq2p4fxrmtxdaqhs4y,f0143858,2884952,,,f0187709,2884952,,bafyreicas4k4zhoxbsxok62lpqahng6u4dmtlb2g3wmcwk4isqh4f4h6mm,f0187709,2884952,,,f01888808,2884952,,bafyreigk3uz7sfifdwbwunqynaintihmjfh6ualzbldah7eniojj7dsqk4,f01888808,2884952,,,f02032191,2884952,,bafyreid7nuwwoeudglxqjhquad65aiva5bgs34ktdcabqtmqsbywti5ysq,f02032191,2884952,,,f02301,2884952,,bafyreid2jeymdombzmqe2nrjzhfgp7wgi3r7rfigwaancc76o7wpgxfidy,f02301,2884952,,,f0240185,2884952,,bafyreihd6dotc5zvyacgnqmtiafxhp6piotow57mtz3qhyt6g6wris6sni,f0240185,2884952,,,f03223,2884952,,bafyreihhwnyuelcspopz23ynx5malcxzdgkkeerlfxt6nsrel3ag7b5i2e,f03223,2884952,,,f0717969,2884952,,bafyreifqxaa2sn5g4t2sscb6c2tk5vqbzuk5gnebauwmozgu5gnq4hivim,f0717969,2884952,,,f08399,2884952,,bafyreig34jktkmq7lqf3dw3zhosiv2j35tat3nogklclo7xl3ryiaj4hhy,f08399,2884952,
42bedde1-4824-4baa-8077-74c8ec70a067,fil-test010,fil-test010,,17180886010,QmS6FchGDZ8nBJscWctoALrtcN7vjLUxzFhqVW4hwqTim3.car,QmS6FchGDZ8nBJscWctoALrtcN7vjLUxzFhqVW4hwqTim3.car,,http://download2.storefrontiers.cn/ipfs/QmWnaCaeWHfxcgsNeLCvNNyFgf7g6Ztk76gtTvzASDT3en,34091302912,QmS6FchGDZ8nBJscWctoALrtcN7vjLUxzFhqVW4hwqTim3,baga6ea4seaqjvu4kh6ak2ms3meogpayju27oqd7xyctmhcisntya54mpyvyokcq,2,,f01222595,2884952,,bafyreifker7bjpttu3qonguqr2vlofgc7ckofk2lo4yydiuyzsmmpreeru,f01222595,2884952,,,f01225882,2884952,,bafyreianfzixbugz3qaejfi6zaflzq2tajwzhc4bvpw7raag2c3ayylkq4,f01225882,2884952,,,f01337533,2884952,,bafyreiazknf6x3ozrubz72vqg54rcpk7dmxwrruo5zboyulnwpmudulsay,f01337533,2884952,,,f0143858,2884952,,bafyreihtnasqi2abs5txnnnqckk4uz4jzczsrgidnkxlm4i7shd7n3e6bq,f0143858,2884952,,,f0187709,2884952,,bafyreid63s2zi3op54wlydlka6ilg7meumw4m7tuhntgtwolsix6s2zazu,f0187709,2884952,,,f01888808,2884952,,bafyreiapzljgaconikyvkhaefezysvvl5ij2jyubmgn3uc72i4cb3rnwuu,f01888808,2884952,,,f02032191,2884952,,bafyreigjeo4mgx7gmz3vdg3jsxk5m4roq6pcat732onnisgh6slutlq4gu,f02032191,2884952,,,f02301,2884952,,bafyreie3hqftrclgi2d7ywgnp2wcbz6b246ungzm2ooiix72lkv4otg36m,f02301,2884952,,,f0240185,2884952,,bafyreie7of53rbzb4ts7xo66c545ahcrfsq747poekccgtvwehqiqccidu,f0240185,2884952,,,f03223,2884952,,bafyreihlzscjbsd6jxeiqxfaqim2znrspok7y4e45mvpswgmvdmmbnvxtu,f03223,2884952,,,f0717969,2884952,,bafyreifwa5jpudo6qsy3mi7ehagg4p6onbcqz5hncnygrnrsgszivczela,f0717969,2884952,,,f08399,2884952,,bafyreih3qmilk4dwscjbbnzopmcupiaxahzcduielfmc354u7hshps3jaq,f08399,2884952,
31c91b6c-6daf-48bf-82eb-6fd1f9008941,fil-test010,fil-test010,,17180886010,QmTiwdCHhAzZYFvXeZWnwGtZXQKbsqctDnGF4uFE9n1yZH.car,QmTiwdCHhAzZYFvXeZWnwGtZXQKbsqctDnGF4uFE9n1yZH.car,,http://download2.storefrontiers.cn/ipfs/QmSCUD6arJaoamBjAtVCvvnQcMSMrBh2DE7XroW7suX1K3,34091302912,QmTiwdCHhAzZYFvXeZWnwGtZXQKbsqctDnGF4uFE9n1yZH,baga6ea4seaqe7di72qrmjsryxqjjvt6lutgm6wrgvbhmhdbouuaah4tldgmzyoy,2,,f01222595,2884952,,bafyreihwo47m5buv4hsjugfbfeze4xgsfhbvcbaovtuhxha3z5zp4kbss4,f01222595,2884952,,,f01337533,2884952,,bafyreibleabiuffbaq3w24lkmg5ah4o3nzwpqbj22rxugff56qm33x62hi,f01337533,2884952,,,f0143858,2884952,,bafyreiejytvkde2s3b4kkz4k6l5pgifac4qhacm6mrrv3etu3fsxbktppm,f0143858,2884952,,,f0187709,2884952,,bafyreigami3ir53kwpdeio3xdrvi4ay6tx2jj33ss44ftk3uxlyscmcqb4,f0187709,2884952,,,f01888808,2884952,,bafyreib4lh6jcu75unpd6t2dgv3yavfq6hhqsxzugghn6nmocgpzg62j5i,f01888808,2884952,,,f02032191,2884952,,bafyreiascokuowtovslfsgar7shnpchqvl2jpshhhpb6f3hujly73s5hru,f02032191,2884952,,,f02301,2884952,,bafyreieks5wkfnxl7kt6slvpqh6ofh6vdd2izrxq57pfpp42kg2govz5ua,f02301,2884952,,,f0240185,2884952,,bafyreieucbrvybj2zvlomwjt5ehzl4jercs5xspmqwieehk4ub2gphmsoe,f0240185,2884952,,,f03223,2884952,,bafyreidwy765pnv7z3lr7w6b7waiydstp7l32aei4xxprehvn7ojg6hs2e,f03223,2884952,,,f0717969,2884952,,bafyreihqdhgwnybxbmj4de6glvducfjxmvcv47f3hqditanw3qzgyk5zuy,f0717969,2884952,,,f08399,2884952,,bafyreib2zdgj52srufv6ujqz5g5vqg6hb4la2mtj2ckv5ibgyriosljbmy,f08399,2884952,,,,,,,,,
